respondent_id,Q1_age_group,Q2_gender,Q3_city_tier,Q4_occupation,Q5_monthly_income,Q6_act_gym,Q6_act_yoga,Q6_act_running,Q6_act_cycling,Q6_act_swimming,Q6_act_team_sports,Q6_act_outdoor,Q6_act_home_workout,Q6_act_none,Q7_workout_days_per_week,Q8_workout_location,Q9_goal_weight_loss,Q9_goal_muscle_building,Q9_goal_endurance,Q9_goal_flexibility,Q9_goal_mental_wellness,Q9_goal_recreational,Q9_goal_competitive,Q9_goal_general_health,Q10_influencer_affinity,Q11_current_monthly_spend_inr,Q12_shop_brand_app,Q12_shop_myntra_ajio,Q12_shop_amazon_flipkart,Q12_shop_brand_website,Q12_shop_physical_store,Q12_shop_social_commerce,Q12_shop_local_unbranded,Q13_factor_price,Q13_factor_brand_rep,Q13_factor_fabric_quality,Q13_factor_style,Q13_factor_sustainability,Q13_factor_influencer,Q13_factor_peer_rec,Q13_factor_loyalty_rewards,Q13_factor_size_avail,Q14_purchase_frequency,Q15_brand_nike,Q15_brand_adidas,Q15_brand_puma,Q15_brand_decathlon,Q15_brand_hrx_reebok,Q15_brand_indian_d2c,Q15_brand_unbranded,Q15_brand_none,Q16_feat_personalised_rec,Q16_feat_browse_purchase,Q16_feat_loyalty_rewards,Q16_feat_sustainability_info,Q16_feat_outfit_builder,Q16_feat_size_virtual_tryon,Q16_feat_order_tracking,Q16_feat_community_features,Q16_feat_flash_sales,Q16_feat_brand_collab,Q17_sustainability_importance,Q18_community_challenge_likelihood,Q19_flash_sale_likelihood,Q20_virtual_tryon_importance,Q21_prod_performance_activewear,Q21_prod_casual_athleisure,Q21_prod_sports_footwear,Q21_prod_accessories,Q21_prod_yoga_wellness,Q21_prod_swimwear,Q21_prod_outdoor_gear,Q22_brand_app_usage,Q24_wtp_monthly_inr,Q25_app_download_intent,persona_label,flag_q6_none_corrected,flag_q9_no_goals,flag_q11_luxury_outlier,Q11_winsorized,Q11_log,flag_q24_skeptic_outlier,Q24_winsorized,Q24_log,flag_q25_label_corrected,data_quality_flag_count,Q1_age_group_enc,Q5_monthly_income_enc,Q7_workout_days_enc,Q14_purchase_frequency_enc,Q25_intent_enc
1666,18-22,Female,Tier_1,Salaried_Private,20k-40k,1,1,1,0,0,0,1,0,0,3-4_days,Commercial_gym,0,0,0,0,1,0,0,0,Yes_influences_purchases,964,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,Yearly,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,2,3,5,1,1,1,1,1,0,0,1,Prefers_3rd_party,1022,Yes,Budget_Student,0,0,0,964.0,6.872128101338986,0,1022.0,6.930494765951626,0,0,1,2,2,1.0,2
1667,23-27,Male,Tier_2,Business_Owner,60k-80k,0,1,1,0,0,1,1,0,0,5-7_days,Commercial_gym,0,0,1,0,0,1,0,1,No,3969,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,Every_2-3_months,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,3,4,2,3,0,0,0,1,1,0,0,Uses_regularly,6156,Yes,Outdoor_Enthusiast,0,0,0,3969.0,8.286521373681236,0,6156.0,8.72534492491121,0,0,2,4,3,2.0,2
1668,18-22,Female,Metro,Other,80k-100k,0,0,0,0,0,0,0,1,0,3-4_days,Commercial_gym,1,1,0,0,0,1,1,1,No,3806,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,Yearly,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,4,3,3,2,1,1,1,0,0,0,0,Installed_rarely,6086,Yes,Casual_Gym_Goer,0,0,0,3806.0,8.244596756382498,0,6086.0,8.713910628493924,0,0,1,5,2,1.0,2
1669,23-27,Female,Tier_1,Business_Owner,40k-60k,1,0,1,0,0,0,0,0,0,3-4_days,Commercial_gym,0,0,1,1,0,0,1,0,No,1234,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,Every_2-3_months,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,3,3,5,4,1,0,0,0,0,0,0,Uses_regularly,1659,Yes,Serious_Athlete,0,0,0,1234.0,7.118826249062078,0,1659.0,7.414572881350589,0,0,2,3,2,2.0,2
1670,18-22,Female,Tier_1,Salaried_Private,20k-40k,0,1,0,0,0,1,0,0,0,0_days,Sports_club,1,1,1,0,1,0,0,0,Yes_occasional,523,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,Yearly,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,3,4,4,4,1,1,1,1,0,0,1,Installed_rarely,498,No,Budget_Student,0,0,0,523.0,6.261491684321042,0,498.0,6.212606095751519,0,0,1,2,0,1.0,0
1671,23-27,Female,Tier_3,Salaried_Private,40k-60k,0,0,1,1,0,0,1,0,0,3-4_days,Commercial_gym,1,1,0,1,0,1,0,0,Yes_influences_purchases,2274,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,Monthly_or_more,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,3,5,3,4,1,1,0,1,0,0,1,Uses_regularly,4160,Maybe,Casual_Gym_Goer,0,0,0,2274.0,7.729735331385051,0,4160.0,8.333510708982942,0,0,2,3,2,,1
1672,23-27,Female,Metro,Business_Owner,40k-60k,0,1,0,0,0,0,0,0,0,3-4_days,Home,1,1,1,1,1,1,0,0,No,3362,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,Every_2-3_months,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,5,4,3,4,1,0,0,0,0,0,0,Uses_regularly,131,Yes,Fashion_First,0,0,0,3362.0,8.12058871174027,1,283.85,4.882801922586371,0,1,2,3,2,2.0,2
1673,23-27,Male,Tier_3,Business_Owner,40k-60k,1,1,1,1,0,1,1,0,0,3-4_days,Home,1,1,1,0,0,1,1,0,No,2589,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,Every_2-3_months,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,4,4,1,3,1,1,0,1,1,0,0,Installed_rarely,2322,Yes,Outdoor_Enthusiast,0,0,0,2589.0,7.859413154693583,0,2322.0,7.750614732770409,0,0,2,3,2,2.0,2
1674,23-27,Male,Metro,Salaried_Private,80k-100k,1,0,1,0,0,0,0,0,0,5-7_days,Sports_club,0,1,1,0,0,0,0,0,No,7390,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,Every_2-3_months,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,4,5,2,4,1,1,1,1,0,0,0,No_mobile_shopping,9326,Yes,Serious_Athlete,0,0,0,7390.0,8.908018322784887,0,9326.0,9.140668698726863,0,0,2,5,3,2.0,2
1675,28-32,Male,Tier_1,Salaried_Private,Below_20k,0,0,1,1,0,1,1,0,0,3-4_days,Home,0,0,1,1,1,1,0,1,Yes_occasional,14393,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,Every_6_months,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,3,4,2,3,1,1,1,1,0,1,1,Installed_rarely,20742,Yes,Outdoor_Enthusiast,0,0,1,14258.03,9.57456673206775,0,20742.0,9.939964119346145,0,1,3,1,2,,2
1676,23-27,Female,Tier_1,Student,Below_20k,0,0,0,0,0,0,0,1,0,3-4_days,Online_virtual,1,0,0,0,0,1,1,1,No,569,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,Every_2-3_months,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,5,4,3,1,0,0,1,0,1,0,Prefers_3rd_party,504,Maybe,Budget_Student,0,0,0,569.0,6.345636360828596,0,504.0,6.22455842927536,0,0,2,1,2,2.0,1
1677,23-27,Male,Metro,Salaried_Private,40k-60k,0,0,0,0,1,0,1,0,0,3-4_days,Sports_club,1,1,1,0,0,1,1,0,No,4686,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,Every_6_months,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,5,4,4,4,0,0,0,1,1,0,1,Installed_rarely,5531,Yes,Outdoor_Enthusiast,0,0,0,4686.0,8.452547997922705,0,5531.0,8.61830469278465,0,0,2,3,2,,2
1678,23-27,Female,Tier_3,Salaried_Private,80k-100k,0,0,1,0,0,1,0,0,0,3-4_days,Commercial_gym,1,1,1,1,1,1,0,1,Yes_occasional,4255,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,Every_6_months,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,3,5,3,3,0,1,1,1,0,0,0,Uses_regularly,5633,Yes,Casual_Gym_Goer,0,0,0,4255.0,8.35608503102148,0,5633.0,8.636574948436317,0,0,2,5,2,,2
1679,18-22,Female,Tier_3,Student,20k-40k,0,0,1,0,0,0,0,0,0,3-4_days,Outdoors,0,0,0,0,1,1,0,1,Yes_influences_purchases,690,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,Every_2-3_months,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,4,5,4,0,1,1,1,1,1,0,Uses_regularly,745,Yes,Budget_Student,0,0,0,690.0,6.53813982376767,0,745.0,6.61472560020376,0,0,1,2,2,2.0,2
1680,18-22,Male,Tier_3,Salaried_Private,40k-60k,1,0,0,0,0,0,1,1,0,3-4_days,Home,1,0,0,1,1,1,1,0,Yes_occasional,2816,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,Every_2-3_months,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,4,1,3,0,0,0,1,0,0,0,Prefers_3rd_party,2890,Yes,Fashion_First,0,0,0,2816.0,7.943427767876373,0,2890.0,7.969357742016346,0,0,1,3,2,2.0,2
1681,28-32,Female,Tier_3,Salaried_Private,40k-60k,1,0,1,0,1,0,1,0,0,3-4_days,Home,0,1,1,0,1,1,0,1,Yes_occasional,3334,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,Every_2-3_months,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,3,4,2,3,0,1,1,1,1,1,1,Installed_rarely,2951,Yes,Outdoor_Enthusiast,0,0,0,3334.0,8.112227958349724,0,2951.0,7.990238185720363,0,0,3,3,2,2.0,2
1682,23-27,Male,Tier_2,Student,40k-60k,1,0,1,1,1,1,1,0,0,5-7_days,Outdoors,1,1,0,1,1,1,1,1,No,2483,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Monthly_or_more,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,4,4,3,4,1,1,1,1,1,0,1,No_mobile_shopping,3863,Yes,Outdoor_Enthusiast,0,0,0,2483.0,7.81762544305337,0,3863.0,8.259458195332408,0,0,2,3,3,,2
1683,28-32,Male,Tier_1,Business_Owner,80k-100k,0,0,1,1,0,0,1,0,0,1-2_days,Online_virtual,0,0,1,0,1,1,1,0,Yes_occasional,5973,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,Yearly,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,3,3,2,3,1,1,1,1,0,0,1,Prefers_3rd_party,5162,Maybe,Outdoor_Enthusiast,0,0,0,5973.0,8.695171998776056,0,5162.0,8.54927308487965,0,0,3,5,1,1.0,1
1684,23-27,Female,Tier_2,Salaried_Private,Above_100k,1,0,0,0,0,1,0,1,0,3-4_days,Commercial_gym,0,1,0,0,0,0,0,0,Yes_influences_purchases,7571,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,Every_6_months,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4,4,5,4,1,1,1,1,1,0,0,Prefers_3rd_party,6690,Maybe,Casual_Gym_Goer,0,0,0,7571.0,8.932212512329214,0,6690.0,8.808518618782816,1,1,2,6,2,,1
1685,23-27,Male,Metro,Student,80k-100k,1,0,1,1,0,1,0,0,0,5-7_days,Commercial_gym,1,1,1,0,0,1,1,0,Yes_occasional,10862,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,Every_2-3_months,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,3,3,4,2,1,1,1,1,0,1,1,No_mobile_shopping,15915,Yes,Serious_Athlete,0,0,1,10862.0,9.293117798433752,0,15915.0,9.675080171546819,0,1,2,5,3,2.0,2
1686,18-22,Male,Tier_2,Student,60k-80k,1,0,0,0,1,0,1,1,0,3-4_days,Commercial_gym,0,1,0,0,1,0,0,0,Yes_occasional,3678,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,Every_6_months,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,4,3,5,1,1,1,0,1,0,1,0,Uses_regularly,4508,Maybe,Casual_Gym_Goer,0,0,0,3678.0,8.210396255104774,0,4508.0,8.413830678421084,0,0,1,4,2,,1
1687,23-27,Male,Metro,Freelancer,20k-40k,0,1,0,0,1,0,0,1,0,3-4_days,Home,1,0,1,0,0,0,0,0,No,2359,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,Monthly_or_more,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,3,4,4,1,1,1,1,1,0,0,Uses_regularly,3854,Yes,Fashion_First,0,0,0,2359.0,7.7664168980196555,0,3854.0,8.25712628599743,0,0,2,2,2,,2
1688,33-35,Male,Tier_1,Freelancer,20k-40k,1,1,0,0,0,0,0,1,0,3-4_days,Commercial_gym,1,0,0,1,1,0,0,1,Yes_occasional,2577,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,Every_6_months,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,3,4,3,5,0,1,1,1,1,1,0,No_mobile_shopping,3509,Yes,Fashion_First,0,0,0,2577.0,7.8547691834991324,0,3509.0,8.163371316459912,0,0,4,2,2,,2
1689,23-27,Female,Metro,Student,40k-60k,1,0,0,0,0,0,1,1,0,1-2_days,Commercial_gym,1,0,0,1,0,1,0,0,Yes_influences_purchases,2830,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,Monthly_or_more,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,5,5,3,0,1,0,0,0,0,1,Installed_rarely,2839,Yes,Fashion_First,0,0,0,2830.0,7.9483852851118995,0,2839.0,7.951559331155252,0,0,2,3,1,,2
1690,23-27,Female,Metro,Student,60k-80k,1,1,0,0,0,0,0,1,0,3-4_days,Commercial_gym,0,0,0,0,0,0,0,1,Yes_occasional,3344,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,Every_6_months,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,4,2,4,3,1,0,1,0,0,0,0,No_mobile_shopping,4817,Yes,Casual_Gym_Goer,0,0,0,3344.0,8.11522197256233,0,4817.0,8.480114183174816,0,0,2,4,2,,2
1691,18-22,Male,Metro,Salaried_Private,20k-40k,1,1,1,1,1,0,1,0,0,5-7_days,Outdoors,0,0,1,0,1,1,1,0,Yes_occasional,3124,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,Every_2-3_months,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,3,5,3,3,0,0,1,1,1,1,1,Uses_regularly,4107,Yes,Outdoor_Enthusiast,0,0,0,3124.0,8.047189562170502,0,4107.0,8.32069157104845,0,0,1,2,3,2.0,2
1692,23-27,Male,Tier_1,Student,20k-40k,0,1,0,0,0,1,0,1,0,0_days,Home,1,1,0,0,1,1,1,1,Yes_occasional,593,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,Rarely,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,2,3,4,4,0,0,1,0,0,0,1,No_mobile_shopping,206,Maybe,Budget_Student,0,0,0,593.0,6.386879319362645,1,283.85,5.332718793265369,0,1,2,2,0,,1
1693,18-22,Male,Tier_1,Salaried_Private,20k-40k,1,0,0,0,1,0,0,1,0,5-7_days,Home,1,0,0,0,0,1,1,1,Yes_occasional,860,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,Every_2-3_months,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,3,5,3,4,0,1,0,1,0,0,0,No_mobile_shopping,784,Maybe,Casual_Gym_Goer,0,0,0,860.0,6.7580945044277305,0,784.0,6.665683717782408,0,0,1,2,3,2.0,1
1694,28-32,Female,Metro,Student,20k-40k,1,0,0,0,1,0,0,0,0,1-2_days,Home,0,1,1,0,1,1,0,0,Yes_occasional,2132,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,Every_2-3_months,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,5,5,4,2,0,1,1,1,0,1,1,Installed_rarely,3176,Maybe,Outdoor_Enthusiast,0,0,0,2132.0,7.665284718471351,0,3176.0,8.063692634269517,0,0,3,2,1,2.0,1
1695,28-32,Female,Metro,Salaried_Private,20k-40k,1,1,0,0,1,0,0,1,0,0_days,Online_virtual,0,0,0,1,0,1,0,1,Yes_occasional,2438,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,Every_2-3_months,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,4,3,4,4,0,1,1,1,1,1,0,Installed_rarely,2650,Maybe,Fashion_First,0,0,0,2438.0,7.79934339821592,0,2650.0,7.8826922062890254,0,0,3,2,0,2.0,1
1696,23-27,Male,Tier_1,Salaried_Private,60k-80k,1,0,0,0,0,0,1,0,0,3-4_days,Home,0,0,0,1,0,0,0,1,No,5521,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,Every_2-3_months,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,4,1,2,1,1,1,0,0,0,0,Installed_rarely,8103,Maybe,Fashion_First,0,0,0,5521.0,8.6164953924901,0,8103.0,9.000113045928519,0,0,2,4,2,2.0,1
1697,23-27,Male,Metro,Salaried_Private,60k-80k,1,0,1,0,1,1,0,0,0,3-4_days,Commercial_gym,1,0,1,0,0,1,0,1,Yes_influences_purchases,2928,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,Monthly_or_more,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,4,3,3,3,1,0,0,0,0,0,0,Installed_rarely,3734,Maybe,Casual_Gym_Goer,0,0,0,2928.0,7.982416346827733,0,3734.0,8.225503097566918,0,0,2,4,2,,1
1698,18-22,Female,Tier_2,Salaried_Private,40k-60k,1,1,1,0,0,0,0,0,0,3-4_days,Online_virtual,0,0,1,1,0,0,1,1,Yes_influences_purchases,2078,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,Monthly_or_more,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,4,3,3,3,1,1,1,1,1,0,0,Prefers_3rd_party,2436,No,Outdoor_Enthusiast,0,0,0,2078.0,7.639642287858013,0,2436.0,7.798523053625206,0,0,1,3,2,,0
1699,18-22,Female,Metro,Student,40k-60k,1,0,0,0,0,1,0,0,0,1-2_days,Home,1,1,1,1,0,0,0,1,Yes_occasional,689,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,Yearly,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,3,5,5,4,1,1,1,1,0,0,0,Installed_rarely,771,Yes,Budget_Student,0,0,0,689.0,6.536691597591305,0,771.0,6.648984550024776,0,0,1,3,1,1.0,2
1700,28-32,Male,Tier_1,Salaried_Private,80k-100k,1,0,1,0,1,0,1,0,0,1-2_days,Outdoors,0,1,1,1,1,1,0,0,No,3420,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,Every_2-3_months,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,5,2,1,2,1,1,0,1,0,0,0,Prefers_3rd_party,5016,No,Outdoor_Enthusiast,0,0,0,3420.0,8.137688184977605,0,5016.0,8.520587424484253,0,0,3,5,1,2.0,0
1701,23-27,Female,Metro,Student,Below_20k,0,0,1,0,0,0,0,1,0,3-4_days,Commercial_gym,1,1,0,1,1,1,0,1,No,304,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,Every_6_months,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,2,3,4,5,1,1,1,0,1,1,0,Installed_rarely,331,Maybe,Budget_Student,0,0,0,304.0,5.720311776607412,1,331.0,5.805134968916488,0,1,2,1,2,,1
1702,18-22,Male,Tier_1,Student,40k-60k,1,0,0,1,0,0,0,0,0,3-4_days,Commercial_gym,1,1,0,0,0,1,0,0,Yes_influences_purchases,477,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,Every_6_months,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,3,2,5,3,0,1,1,0,1,0,0,Prefers_3rd_party,746,Yes,Budget_Student,0,0,0,477.0,6.169610732491456,0,746.0,6.616065185132817,0,0,1,3,2,,2
1703,23-27,Male,Tier_1,Business_Owner,20k-40k,1,1,0,0,0,0,0,0,0,3-4_days,Commercial_gym,0,1,0,1,0,0,1,0,Yes_occasional,234,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Rarely,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,3,4,4,4,0,1,0,1,0,1,0,Installed_rarely,299,Maybe,Casual_Gym_Goer,0,0,0,234.0,5.459585514144159,1,299.0,5.703782474656201,0,1,2,2,2,,1
1704,23-27,Female,Tier_1,Student,40k-60k,0,1,0,0,1,1,0,1,0,3-4_days,Online_virtual,0,0,0,1,0,0,0,0,Yes_occasional,3743,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,Every_2-3_months,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,4,3,4,3,1,1,1,1,1,0,1,Installed_rarely,5978,Maybe,Fashion_First,0,0,0,3743.0,8.227909837597483,0,5978.0,8.696008608880904,0,0,2,3,2,2.0,1
1705,18-22,Female,Metro,Salaried_Private,20k-40k,1,0,1,1,0,0,0,1,0,0_days,Outdoors,1,0,0,0,1,1,0,0,Yes_influences_purchases,2434,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,Yearly,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,2,4,4,4,1,1,1,1,1,0,0,Uses_regularly,3579,Yes,Fashion_First,0,0,0,2434.0,7.79770203551669,0,3579.0,8.183118079394745,0,0,1,2,0,1.0,2
1706,18-22,Male,Tier_1,Student,20k-40k,0,0,1,0,0,0,1,0,0,3-4_days,Commercial_gym,0,1,0,1,0,0,0,1,Yes_influences_purchases,1330,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,Every_6_months,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,5,4,5,1,0,1,1,1,0,1,Installed_rarely,1685,Yes,Budget_Student,0,0,0,1330.0,7.193685818395112,0,1685.0,7.430114138561801,0,0,1,2,2,,2
1707,23-27,Female,Metro,Salaried_Public,60k-80k,1,0,0,1,0,1,0,1,0,5-7_days,Commercial_gym,1,1,1,0,0,0,0,1,No,2043,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,Monthly_or_more,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,3,5,4,5,1,1,1,1,0,0,0,Uses_regularly,3184,Yes,Serious_Athlete,0,0,0,2043.0,7.622663951323595,0,3184.0,8.066207568006265,0,0,2,4,3,,2
1708,28-32,Female,Tier_1,Freelancer,Below_20k,1,1,0,1,0,0,0,0,0,5-7_days,Commercial_gym,0,1,1,1,1,0,0,0,Yes_influences_purchases,1967,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,Monthly_or_more,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,3,4,4,3,1,1,0,1,0,0,0,Prefers_3rd_party,2477,Maybe,Casual_Gym_Goer,0,0,0,1967.0,7.584773077612199,0,2477.0,7.815207062189088,0,0,3,1,3,,1
1709,18-22,Male,Tier_1,Salaried_Private,20k-40k,0,0,1,0,0,0,0,1,0,3-4_days,Commercial_gym,0,0,0,0,0,0,0,0,No,679,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,Monthly_or_more,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,3,3,3,0,1,1,0,0,0,1,Uses_regularly,977,Yes,Budget_Student,0,1,0,679.0,6.522092798170152,0,977.0,6.885509670034818,0,1,1,2,2,,2
1710,28-32,Female,Tier_1,Salaried_Private,60k-80k,0,0,0,0,0,0,0,1,0,5-7_days,Outdoors,1,1,1,0,0,1,0,0,Yes_influences_purchases,1136,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,Every_2-3_months,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,4,3,4,2,0,0,1,0,1,1,1,Uses_regularly,1506,Maybe,Casual_Gym_Goer,0,0,0,1136.0,7.036148493750536,0,1506.0,7.317876198626496,0,0,3,4,3,2.0,1
1711,33-35,Female,Tier_1,Freelancer,60k-80k,1,0,0,0,0,1,0,1,0,5-7_days,Outdoors,1,0,1,0,1,1,1,1,No,700,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,Every_2-3_months,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,5,4,4,2,0,0,1,1,1,1,0,Prefers_3rd_party,1027,Yes,Outdoor_Enthusiast,0,0,0,700.0,6.55250788703459,0,1027.0,6.93537044601511,0,0,4,4,3,2.0,2
1712,28-32,Female,Tier_2,Salaried_Private,Below_20k,1,1,0,1,0,1,1,0,0,5-7_days,Home,0,1,0,0,0,1,0,0,No,869,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,Every_2-3_months,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,2,3,2,4,1,0,1,1,0,1,0,Uses_regularly,1515,Yes,Casual_Gym_Goer,0,0,0,869.0,6.76849321164863,0,1515.0,7.323830566202317,0,0,3,1,3,2.0,2
1713,33-35,Prefer_not_to_say,Tier_1,Salaried_Private,Below_20k,0,0,0,0,0,0,1,0,0,3-4_days,Commercial_gym,1,1,0,0,0,1,0,1,Yes_influences_purchases,614,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,Every_6_months,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,3,5,5,4,1,1,1,0,1,0,0,Installed_rarely,843,No,Budget_Student,0,0,0,614.0,6.421622267806518,0,843.0,6.738152494595957,0,0,4,1,2,,0
1714,23-27,Female,Metro,Salaried_Private,Below_20k,1,0,0,0,0,1,0,0,0,1-2_days,Commercial_gym,0,1,1,1,1,0,0,0,Yes_occasional,499,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,Every_6_months,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,2,4,5,4,0,0,0,1,0,1,1,No_mobile_shopping,579,No,Budget_Student,0,0,0,499.0,6.214608098422191,0,579.0,6.363028103540465,0,0,2,1,1,,0
1715,28-32,Male,Metro,Student,60k-80k,1,0,0,0,0,0,1,1,0,3-4_days,Commercial_gym,0,0,1,1,0,0,0,0,Yes_occasional,2634,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,Every_6_months,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,3,3,4,2,1,1,0,0,0,0,1,Prefers_3rd_party,2267,Yes,Casual_Gym_Goer,0,0,0,2634.0,7.876638460975463,0,2267.0,7.7266536648476425,0,0,3,4,2,,2
